Project URL,SHA Detected,Module Path,Fully-Qualified OD Test(Victim/Brittle) Name(packageName.ClassName.methodName),Fully-Qualified ODR Test(Polluter/State-Setter) Name,Fully-Qualified ODR(Cleaner) Test Name,OD Type,PR Link
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testRejectionsEAP6,polluters/org_jboss_as_naming_subsystem_NamingSubsystemTestCase_testRejectionsEAP6.txt,,victim,https://github.com/wildfly/wildfly/pull/11833
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireSubTreeEvent,polluters/org_jboss_as_naming_NamingEventCoordinatorTestCase_testFireSubTreeEvent.txt,,victim,https://github.com/wildfly/wildfly/pull/11833
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.InitialContextTestCase.testRegisterURLSchemeHandler,polluters/org_jboss_as_naming_InitialContextTestCase_testRegisterURLSchemeHandler.txt,,victim,https://github.com/wildfly/wildfly/pull/11833
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testCompositeBindingUpdate,polluters/org_jboss_as_naming_subsystem_NamingSubsystemTestCase_testCompositeBindingUpdate.txt,,victim,https://github.com/wildfly/wildfly/pull/11833
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireOneLevelEvent,polluters/org_jboss_as_naming_NamingEventCoordinatorTestCase_testFireOneLevelEvent.txt,,victim,https://github.com/wildfly/wildfly/pull/11833
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.subsystem.NamingSubsystemTestCase.testSubsystem,polluters/org_jboss_as_naming_subsystem_NamingSubsystemTestCase_testSubsystem.txt,,victim,https://github.com/wildfly/wildfly/pull/11833
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireObjectEvent,polluters/org_jboss_as_naming_NamingEventCoordinatorTestCase_testFireObjectEvent.txt,,victim,https://github.com/wildfly/wildfly/pull/11833
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireAllEvent,polluters/org_jboss_as_naming_NamingEventCoordinatorTestCase_testFireAllEvent.txt,,victim,https://github.com/wildfly/wildfly/pull/11833
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.ServiceBasedNamingStoreTestCase.testLookupBinding,polluters/org_jboss_as_naming_ServiceBasedNamingStoreTestCase_testLookupBinding.txt,,victim,https://github.com/wildfly/wildfly/pull/11833
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,naming,org.jboss.as.naming.NamingEventCoordinatorTestCase.testFireMultiLevelEvent,polluters/org_jboss_as_naming_NamingEventCoordinatorTestCase_testFireMultiLevelEvent.txt,,victim,https://github.com/wildfly/wildfly/pull/11833
https://github.com/zalando/riptide,8277e11fc069d8e24df0d233ef2577cc75659b75,riptide-spring-boot-starter,org.zalando.riptide.spring.metrics.MetricsTest.shouldRecordRequests,polluters/org_zalando_riptide_spring_metrics_MetricsTest_shouldRecordRequests.txt,,victim,https://github.com/zalando/riptide/pull/1020
