Issue Key,Title,Link,Labels,Project ID,Project Key,Project Name,Status,Resolution,GitHub Project Link
CASSANDRA-16532,Fix flaky testSkipScrubCorruptedCounterRowWithTool,https://issues.apache.org/jira/browse/CASSANDRA-16532,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
HBASE-16777,Fix flaky TestMasterProcedureEvents ,https://issues.apache.org/jira/browse/HBASE-16777,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
HIVE-24680,TestMiniLlapCliDriver unionDistinct_1.q is flaky,https://issues.apache.org/jira/browse/HIVE-24680,pull-request-available,12310843,HIVE,Hive,Open,,https://github.com/apache/hive
KUDU-2610,TestSimultaneousLeaderTransferAndAbruptStepdown is Flaky,https://issues.apache.org/jira/browse/KUDU-2610,,12319523,KUDU,Kudu,In Review,,https://github.com/apache/kudu
KUDU-1521,Flakiness in TestAsyncKuduSession,https://issues.apache.org/jira/browse/KUDU-1521,,12319523,KUDU,Kudu,Resolved,Fixed,https://github.com/apache/kudu
CAMEL-19484,camel-core: WireTapAbortPolicyTest is flaky,https://issues.apache.org/jira/browse/CAMEL-19484,,12311211,CAMEL,Camel,Resolved,Fixed,https://github.com/apache/camel
IGNITE-12667,Flaky test FailureProcessorThreadDumpThrottlingTest.testThrottlingPerFailureType,https://issues.apache.org/jira/browse/IGNITE-12667,,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
IGNITE-11095,Flaky fail WalCompactionTest ,https://issues.apache.org/jira/browse/IGNITE-11095,,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
OOZIE-3489,TestBulkWorkflowXCommand.testbulkWfKillSuccess is flaky,https://issues.apache.org/jira/browse/OOZIE-3489,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
FINERACT-885,"ClientLoanIntegrationTest is (still) ""flaky""",https://issues.apache.org/jira/browse/FINERACT-885,,12319420,FINERACT,Apache Fineract,Resolved,Fixed,https://github.com/apache/apache fineract
KAFKA-15772,Flaky test TransactionsWithTieredStoreTest,https://issues.apache.org/jira/browse/KAFKA-15772,flaky-test,12311720,KAFKA,Kafka,Open,,https://github.com/apache/kafka
OOZIE-3512,Flaky test TestActionStartXCommand.testActionWithEscapedStringAndCDATA,https://issues.apache.org/jira/browse/OOZIE-3512,,12311620,OOZIE,Oozie,Open,,https://github.com/apache/oozie
GEODE-3733,CacheMaxConnectionJUnitTest marked as flaky,https://issues.apache.org/jira/browse/GEODE-3733,"flaky, pull-request-available",12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
SPARK-13693,Flaky test: o.a.s.streaming.MapWithStateSuite,https://issues.apache.org/jira/browse/SPARK-13693,,12315420,SPARK,Spark,Resolved,Fixed,https://github.com/apache/spark
HDFS-10293,StripedFileTestUtil#readAll flaky,https://issues.apache.org/jira/browse/HDFS-10293,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
CASSANDRA-16754,Flaky o.a.c.distributed.test.SchemaTest,https://issues.apache.org/jira/browse/CASSANDRA-16754,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
IMPALA-8278,Fix MetastoreEventsProcessorTest flakiness,https://issues.apache.org/jira/browse/IMPALA-8278,,12321021,IMPALA,IMPALA,Resolved,Fixed,https://github.com/apache/impala
KAFKA-10151,Flaky Test StoreUpgradeIntegrationTest.shouldMigratePersistentKeyValueStoreToTimestampedKeyValueStoreUsingPapi,https://issues.apache.org/jira/browse/KAFKA-10151,"flaky-test, integration-test",12311720,KAFKA,Kafka,Resolved,Fixed,https://github.com/apache/kafka
KAFKA-15197,Flaky test MirrorConnectorsIntegrationExactlyOnceTest.testOffsetTranslationBehindReplicationFlow(),https://issues.apache.org/jira/browse/KAFKA-15197,flaky-test,12311720,KAFKA,Kafka,Open,,https://github.com/apache/kafka
ZEPPELIN-3554,Flaky test - InterpreterContextTest.testThreadLocal,https://issues.apache.org/jira/browse/ZEPPELIN-3554,,12316221,ZEPPELIN,Zeppelin,Closed,Fixed,https://github.com/apache/zeppelin
FALCON-1513,Flaky test: org.apache.falcon.messaging.JMSMessageConsumerTest,https://issues.apache.org/jira/browse/FALCON-1513,,12314429,FALCON,Falcon,Open,,https://github.com/apache/falcon
CASSANDRA-15986,Repair tests flakiness,https://issues.apache.org/jira/browse/CASSANDRA-15986,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
AVRO-1970,Flaky test: TestInputBytes,https://issues.apache.org/jira/browse/AVRO-1970,,12310911,AVRO,Apache Avro,Resolved,Fixed,https://github.com/apache/apache avro
SPARK-24245,Flaky test: KafkaContinuousSinkSuite,https://issues.apache.org/jira/browse/SPARK-24245,bulk-closed,12315420,SPARK,Spark,Resolved,Incomplete,https://github.com/apache/spark
SAMZA-2545,Fix testBatchOperationTriggeredByBatchSize flakiness,https://issues.apache.org/jira/browse/SAMZA-2545,,12314526,SAMZA,Samza,Closed,Fixed,https://github.com/apache/samza
HIVE-21880,Enable flaky test TestReplicationScenariosAcidTablesBootstrap.testBootstrapAcidTablesDuringIncrementalWithConcurrentWrites.,https://issues.apache.org/jira/browse/HIVE-21880,pull-request-available,12310843,HIVE,Hive,Resolved,Fixed,https://github.com/apache/hive
HBASE-16781,Fix flaky TestMasterProcedureWalLease,https://issues.apache.org/jira/browse/HBASE-16781,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
BEAM-4810,Flaky test BeamFileSystemArtifactServicesTest,https://issues.apache.org/jira/browse/BEAM-4810,,12319527,BEAM,Beam,Resolved,Fixed,https://github.com/apache/beam
ZOOKEEPER-2807,Flaky test: org.apache.zookeeper.test.WatchEventWhenAutoResetTest.testNodeDataChanged,https://issues.apache.org/jira/browse/ZOOKEEPER-2807,pull-request-available,12310801,ZOOKEEPER,ZooKeeper,Resolved,Fixed,https://github.com/apache/zookeeper
CAMEL-19684,tests: cleanup flaky tests,https://issues.apache.org/jira/browse/CAMEL-19684,"easy, help-wanted",12311211,CAMEL,Camel,Open,,https://github.com/apache/camel
CASSANDRA-15757,CustomIndexTest.indexBuildingPagesLargePartitions is flaky,https://issues.apache.org/jira/browse/CASSANDRA-15757,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
BEAM-5813,ElasticSearchIOTest.testSplit is flaky,https://issues.apache.org/jira/browse/BEAM-5813,flake,12319527,BEAM,Beam,Resolved,Fixed,https://github.com/apache/beam
HBASE-17764,Solve TestMultiSlaveReplication flakiness ,https://issues.apache.org/jira/browse/HBASE-17764,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
HBASE-18587,Fix Flaky TestFileIOEngine,https://issues.apache.org/jira/browse/HBASE-18587,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
FLUME-3002,Some tests in TestBucketWriter are flaky,https://issues.apache.org/jira/browse/FLUME-3002,,12311321,FLUME,Flume,Resolved,Fixed,https://github.com/apache/flume
KUDU-2665,BlockManagerStressTest.StressTest is extremely flaky,https://issues.apache.org/jira/browse/KUDU-2665,,12319523,KUDU,Kudu,Resolved,Fixed,https://github.com/apache/kudu
HBASE-15651,Add report-flakies.py to use jenkins api to get failing tests,https://issues.apache.org/jira/browse/HBASE-15651,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
COLLECTIONS-771,AbstractMultiValuedMapTest#testToString is flaky,https://issues.apache.org/jira/browse/COLLECTIONS-771,pull-request-available,12310465,COLLECTIONS,Commons Collections,Resolved,Fixed,https://github.com/apache/commons collections
SLING-8740,The repoinit IT is flaky,https://issues.apache.org/jira/browse/SLING-8740,,12310710,SLING,Sling,Closed,Fixed,https://github.com/apache/sling
KAFKA-9509,Fix flaky test MirrorConnectorsIntegrationTest.testReplication,https://issues.apache.org/jira/browse/KAFKA-9509,,12311720,KAFKA,Kafka,Resolved,Fixed,https://github.com/apache/kafka
MESOS-3472,RegistryTokenTest.ExpiredToken test is flaky,https://issues.apache.org/jira/browse/MESOS-3472,"flaky, mesosphere",12311242,MESOS,Mesos,Resolved,Fixed,https://github.com/apache/mesos
HIVE-19567,Fix flakiness in TestTriggers,https://issues.apache.org/jira/browse/HIVE-19567,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
SPARK-39386,Flaky Test: BloomFilterAggregateQuerySuite,https://issues.apache.org/jira/browse/SPARK-39386,,12315420,SPARK,Spark,Open,,https://github.com/apache/spark
NIFI-10637,TestParseCEF.testCustomValidator is a flaky test,https://issues.apache.org/jira/browse/NIFI-10637,,12316020,NIFI,Apache NiFi,Resolved,Fixed,https://github.com/apache/apache nifi
MESOS-9130,Test `StorageLocalResourceProviderTest.ROOT_ContainerTerminationMetric` is flaky.,https://issues.apache.org/jira/browse/MESOS-9130,"mesosphere, storage",12311242,MESOS,Mesos,Resolved,Fixed,https://github.com/apache/mesos
IGNITE-11557,flaky test SqlSystemViewsSelfTest.testQueryHistoryMetricsModes,https://issues.apache.org/jira/browse/IGNITE-11557,,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
HDDS-1961,TestStorageContainerManager#testScmProcessDatanodeHeartbeat is flaky,https://issues.apache.org/jira/browse/HDDS-1961,pull-request-available,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
ZOOKEEPER-3470,Flaky test: LearnerMetricsTest.testLearnerMetricsTest(),https://issues.apache.org/jira/browse/ZOOKEEPER-3470,"flaky, flaky-test, newbie, pull-request-available, test",12310801,ZOOKEEPER,ZooKeeper,Resolved,Fixed,https://github.com/apache/zookeeper
THRIFT-4133,Flaky Dart build,https://issues.apache.org/jira/browse/THRIFT-4133,flaky-build,12310800,THRIFT,Thrift,Closed,Cannot Reproduce,https://github.com/apache/thrift
YARN-9025,TestFairScheduler#testChildMaxResources is flaky,https://issues.apache.org/jira/browse/YARN-9025,,12313722,YARN,Hadoop YARN,Resolved,Fixed,https://github.com/apache/hadoop yarn
CASSANDRA-16690,Flaky NativeAllocatorTest.testBookKeeping,https://issues.apache.org/jira/browse/CASSANDRA-16690,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
GEODE-7360,CqSecurityExecutionContextTamperingDistributedTest > executionContextShouldNotBeModifiableForCqQueriesWithMethodInvocations is flaky,https://issues.apache.org/jira/browse/GEODE-7360,GeodeCommons,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
HBASE-18003,Fix flaky test TestAsyncTableAdminApi,https://issues.apache.org/jira/browse/HBASE-18003,,12310753,HBASE,HBase,Resolved,Duplicate,https://github.com/apache/hbase
BEAM-5172,org.apache.beam.sdk.io.elasticsearch/ElasticsearchIOTest is flaky,https://issues.apache.org/jira/browse/BEAM-5172,"flake, sickbay",12319527,BEAM,Beam,Resolved,Fixed,https://github.com/apache/beam
ZOOKEEPER-2137,Make testPortChange() less flaky,https://issues.apache.org/jira/browse/ZOOKEEPER-2137,flakey,12310801,ZOOKEEPER,ZooKeeper,Closed,Fixed,https://github.com/apache/zookeeper
GEODE-7870,PubSubIntegrationTest is still flaky,https://issues.apache.org/jira/browse/GEODE-7870,,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
FLINK-29611,Fix flaky tests in CoBroadcastWithNonKeyedOperatorTest,https://issues.apache.org/jira/browse/FLINK-29611,pull-request-available,12315522,FLINK,Flink,Closed,Won't Fix,https://github.com/apache/flink
IGNITE-16700,ItTxDistributedTestThreeNodesThreeReplicas#testBalance is flaky,https://issues.apache.org/jira/browse/IGNITE-16700,ignite-3,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
KAFKA-15292,Flaky test IdentityReplicationIntegrationTest#testReplicateSourceDefault(),https://issues.apache.org/jira/browse/KAFKA-15292,"flaky-test, mirror-maker, mirrormaker",12311720,KAFKA,Kafka,Open,,https://github.com/apache/kafka
IMPALA-12239,BitWidthZeroRepeated seems to be flaky,https://issues.apache.org/jira/browse/IMPALA-12239,broken-build,12321021,IMPALA,IMPALA,Resolved,Fixed,https://github.com/apache/impala
ZOOKEEPER-2781,Flaky test: testClientAuthAgainstNoAuthServerWithLowerSid,https://issues.apache.org/jira/browse/ZOOKEEPER-2781,pull-request-available,12310801,ZOOKEEPER,ZooKeeper,Resolved,Cannot Reproduce,https://github.com/apache/zookeeper
NIFI-10717,Test testSynchronizeFlowWhenExistingMissingComponentsAreDifferent and testSynchronizeFlowWhenProposedMissingComponentsAreDifferent are Flaky,https://issues.apache.org/jira/browse/NIFI-10717,,12316020,NIFI,Apache NiFi,Open,,https://github.com/apache/apache nifi
HIVE-26710,Test `testThriftSetObjectInspector` is a flaky test,https://issues.apache.org/jira/browse/HIVE-26710,pull-request-available,12310843,HIVE,Hive,Reopened,,https://github.com/apache/hive
BEAM-14269,PulsarIOTest.testReadFromSimpleTopic is very flaky,https://issues.apache.org/jira/browse/BEAM-14269,flake,12319527,BEAM,Beam,Open,,https://github.com/apache/beam
KAFKA-12216,Improve flaky test reporting,https://issues.apache.org/jira/browse/KAFKA-12216,,12311720,KAFKA,Kafka,Open,,https://github.com/apache/kafka
ZOOKEEPER-4327,Flaky test: RequestThrottlerTest,https://issues.apache.org/jira/browse/ZOOKEEPER-4327,pull-request-available,12310801,ZOOKEEPER,ZooKeeper,Closed,Fixed,https://github.com/apache/zookeeper
HDDS-1324,TestOzoneManagerHA seems to be flaky,https://issues.apache.org/jira/browse/HDDS-1324,pull-request-available,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
COLLECTIONS-836,junit flaky test DualHashBidiMapTest,https://issues.apache.org/jira/browse/COLLECTIONS-836,,12310465,COLLECTIONS,Commons Collections,Resolved,Fixed,https://github.com/apache/commons collections
DOXIATOOLS-64,Flaky test DocBookBookSinkTest,https://issues.apache.org/jira/browse/DOXIATOOLS-64,,12317420,DOXIATOOLS,Maven Doxia Tools,Closed,Fixed,https://github.com/apache/maven doxia tools
ZEPPELIN-1857,Flaky Test: NotebookTest.testAbortParagraphStatusOnInterpreterRestart,https://issues.apache.org/jira/browse/ZEPPELIN-1857,,12316221,ZEPPELIN,Zeppelin,Resolved,Fixed,https://github.com/apache/zeppelin
MESOS-4059,Investigate remaining flakiness in MasterMaintenanceTest.InverseOffersFilters,https://issues.apache.org/jira/browse/MESOS-4059,"flaky-test, mesosphere",12311242,MESOS,Mesos,Resolved,Fixed,https://github.com/apache/mesos
IMPALA-6200,Flakiness in Planner Tests,https://issues.apache.org/jira/browse/IMPALA-6200,"broken-build, flaky",12321021,IMPALA,IMPALA,Closed,Fixed,https://github.com/apache/impala
IGNITE-9627,TcpCommunicationSpiSkipMessageSendTest.testClientSegmented is flaky in master,https://issues.apache.org/jira/browse/IGNITE-9627,MakeTeamcityGreenAgain,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
HBASE-18157,TestLockProcedure is flaky in master branch,https://issues.apache.org/jira/browse/HBASE-18157,,12310753,HBASE,HBase,Resolved,Duplicate,https://github.com/apache/hbase
MESOS-9358,Test `SlaveRecoveryTest.AgentReconfigurationWithRunningTask` is flaky.,https://issues.apache.org/jira/browse/MESOS-9358,flaky-test,12311242,MESOS,Mesos,Resolved,Fixed,https://github.com/apache/mesos
HIVE-27947,Fix flaky test testBootstrapAcidTablesDuringIncrementalWithConcurrentWrites,https://issues.apache.org/jira/browse/HIVE-27947,,12310843,HIVE,Hive,Open,,https://github.com/apache/hive
FLINK-8398,Stabilize flaky KinesisDataFetcherTests,https://issues.apache.org/jira/browse/FLINK-8398,,12315522,FLINK,Flink,Closed,Fixed,https://github.com/apache/flink
HBASE-17703,TestThriftServerCmdLine is flaky in master branch,https://issues.apache.org/jira/browse/HBASE-17703,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
MINIFICPP-2068,Flaky test case in ExpressionLanguageTests,https://issues.apache.org/jira/browse/MINIFICPP-2068,,12321520,MINIFICPP,Apache NiFi MiNiFi C++,Resolved,Fixed,https://github.com/apache/apache nifi minifi c++
HDDS-1780,TestFailureHandlingByClient tests are flaky,https://issues.apache.org/jira/browse/HDDS-1780,pull-request-available,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
HIVE-8362,Investigate flaky test parallel.q,https://issues.apache.org/jira/browse/HIVE-8362,,12310843,HIVE,Hive,Resolved,Fixed,https://github.com/apache/hive
ARROW-2715,Address apt flakiness with launchpad.net,https://issues.apache.org/jira/browse/ARROW-2715,ci-failure,12319525,ARROW,Apache Arrow,Closed,Won't Fix,https://github.com/apache/apache arrow
HBASE-14362,org.apache.hadoop.hbase.master.procedure.TestWALProcedureStoreOnHDFS is super duper flaky,https://issues.apache.org/jira/browse/HBASE-14362,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
IGNITE-12611,EntryProcessorPermissionCheckTest.test: Test looks flaky,https://issues.apache.org/jira/browse/IGNITE-12611,,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
HIVE-11539,Fix flaky hive tests,https://issues.apache.org/jira/browse/HIVE-11539,,12310843,HIVE,Hive,Open,,https://github.com/apache/hive
BEAM-9827,Test SplittableDoFnTest#testPairWithIndexBasicBounded is flaky,https://issues.apache.org/jira/browse/BEAM-9827,,12319527,BEAM,Beam,Resolved,Fixed,https://github.com/apache/beam
ZOOKEEPER-3170,Umbrella for eliminating ZooKeeper flaky tests,https://issues.apache.org/jira/browse/ZOOKEEPER-3170,,12310801,ZOOKEEPER,ZooKeeper,In Progress,,https://github.com/apache/zookeeper
HBASE-7485,TestSplitLogManager is still flaky on windows,https://issues.apache.org/jira/browse/HBASE-7485,,12310753,HBASE,HBase,Closed,Fixed,https://github.com/apache/hbase
IGNITE-4367,.NET: Fix flaky tests,https://issues.apache.org/jira/browse/IGNITE-4367,.NET,12315922,IGNITE,Ignite,Closed,Fixed,https://github.com/apache/ignite
FLUME-2505,Test added in FLUME-2502 is flaky,https://issues.apache.org/jira/browse/FLUME-2505,,12311321,FLUME,Flume,Resolved,Fixed,https://github.com/apache/flume
HDDS-831,TestOzoneShell in integration-test is flaky,https://issues.apache.org/jira/browse/HDDS-831,,12321922,HDDS,Apache Ozone,Resolved,Fixed,https://github.com/apache/apache ozone
IMPALA-4557,test_alloc_fail.py is flaky,https://issues.apache.org/jira/browse/IMPALA-4557,broken-build,12321021,IMPALA,IMPALA,Resolved,Fixed,https://github.com/apache/impala
BEAM-5150,MqttIOTest.testRead is flaky (sickbayed),https://issues.apache.org/jira/browse/BEAM-5150,"beam-fixit, sickbay",12319527,BEAM,Beam,Open,,https://github.com/apache/beam
IGNITE-10579,IgniteCacheContinuousQueryReconnectTest.testReconnectServer is flaky in master.,https://issues.apache.org/jira/browse/IGNITE-10579,MakeTeamcityGreenAgain,12315922,IGNITE,Ignite,Resolved,Won't Fix,https://github.com/apache/ignite
